years,Category,comments,views
2012,technology/science,202,873230
2012,technology/science,202,873230
2012,environment/nature,361,1803069
2012,environment/nature,361,1803069
2012,technology/science,361,1803069
2012,technology/science,361,1803069
2012,society,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,environment/nature,486,1618434
2012,environment/nature,486,1618434
2012,education,486,1618434
2012,personal/work,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,education,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,environment/nature,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,society,486,1618434
2012,environment/nature,486,1618434
2012,society,104,1080869
2012,society,104,1080869
2012,society,104,1080869
2012,society,104,1080869
2012,TED ,234,1168080
2012,society,234,1168080
2012,personal/work,234,1168080
2012,education,234,1168080
2012,society,234,1168080
2012,society,234,1168080
2012,culture,98,1394503
2012,society,98,1394503
2012,culture,98,1394503
2012,personal/work,98,1394503
2012,society,98,1394503
2012,society,98,1394503
2012,TED ,86,208115
2012,environment/nature,86,208115
2012,society,86,208115
2012,environment/nature,86,208115
2012,society,86,208115
2012,society,86,208115
2012,society,122,181010
2012,TED ,122,181010
2012,society,122,181010
2012,society,122,181010
2012,society,122,181010
2012,TED ,76,197120
2012,environment/nature,76,197120
2012,society,587,4066376
2012,personal/work,587,4066376
2012,personal/work,587,4066376
2012,culture,587,4066376
2012,society,587,4066376
2012,society,587,4066376
2012,personal/work,111,1752014
2012,society,111,1752014
2012,culture,111,1752014
2012,culture,111,1752014
2012,society,82,975115
2012,society,82,975115
2012,society,82,975115
2012,society,82,975115
2012,personal/work,177,1565486
2012,TED ,177,1565486
2012,society,177,1565486
2012,society,177,1565486
2012,personal/work,177,1565486
2012,society,177,1565486
2012,TED ,175,186308
2012,education,175,186308
2012,culture,175,186308
2012,culture,175,186308
2012,education,175,186308
2012,society,175,186308
2012,education,175,186308
2012,TED ,419,702977
2012,culture,419,702977
2012,environment/nature,419,702977
2012,society,419,702977
2012,personal/work,168,3055565
2012,personal/work,168,3055565
2012,society,168,3055565
2012,personal/work,168,3055565
2012,personal/work,168,3055565
2012,TED ,619,3578701
2012,environment/nature,619,3578701
2012,personal/work,619,3578701
2012,environment/nature,619,3578701
2012,society,619,3578701
2012,society,619,3578701
2012,TED ,650,1141812
2012,culture,650,1141812
2012,society,650,1141812
2012,society,650,1141812
2012,environment/nature,650,1141812
2012,society,650,1141812
2012,society,148,1324704
2012,TED ,148,1324704
2012,society,148,1324704
2012,environment/nature,148,1324704
2012,society,148,1324704
2012,personal/work,148,1324704
2012,society,148,1324704
2012,society,148,1324704
2012,society,148,1324704
2012,society,148,1324704
2012,society,148,1324704
2012,society,148,1324704
2012,culture,148,1324704
2012,education,148,1324704
2012,society,148,1324704
2012,society,148,1324704
2012,society,148,1324704
2012,technology/science,148,1324704
2012,society,148,1324704
2012,society,148,1324704
2012,society,148,1324704
2012,technology/science,124,981351
2012,TED ,124,981351
2012,technology/science,124,981351
2012,culture,124,981351
2012,culture,124,981351
2012,culture,124,981351
2012,culture,124,981351
2012,technology/science,191,1654299
2012,culture,191,1654299
2012,technology/science,191,1654299
2012,personal/work,135,1061687
2012,technology/science,135,1061687
2012,technology/science,135,1061687
2012,culture,62,777180
2012,culture,62,777180
2012,technology/science,62,777180
2012,technology/science,62,777180
2012,TED ,129,1197677
2012,technology/science,129,1197677
2012,culture,129,1197677
2012,personal/work,129,1197677
2012,technology/science,129,1197677
2012,personal/work,129,1197677
2012,personal/work,129,1197677
2012,technology/science,129,1197677
2012,personal/work,129,1197677
2012,personal/work,129,1197677
2012,environment/nature,129,1197677
2012,society,129,1197677
2012,society,129,1197677
2012,society,129,1197677
2012,TED ,53,651717
2012,society,53,651717
2012,society,53,651717
2012,society,53,651717
2012,society,53,651717
2012,society,53,651717
2012,society,53,651717
2012,technology/science,53,651717
2012,technology/science,53,651717
2012,technology/science,53,651717
2012,education,53,651717
2012,education,53,651717
2012,technology/science,53,651717
2012,technology/science,53,651717
2012,technology/science,53,651717
2012,technology/science,763,3327164
2012,education,763,3327164
2012,personal/work,763,3327164
2012,technology/science,763,3327164
2012,technology/science,763,3327164
2012,technology/science,763,3327164
2012,personal/work,763,3327164
2012,technology/science,763,3327164
2012,technology/science,763,3327164
2012,technology/science,763,3327164
2012,technology/science,763,3327164
2012,society,763,3327164
2012,personal/work,763,3327164
2012,technology/science,763,3327164
2012,TED ,409,3539952
2012,personal/work,409,3539952
2012,personal/work,409,3539952
2012,society,409,3539952
2012,personal/work,409,3539952
2012,society,409,3539952
2012,society,409,3539952
2012,society,409,3539952
2012,TED ,224,419672
2012,society,224,419672
2012,society,224,419672
2012,society,224,419672
2012,society,224,419672
2012,society,208,834897
2012,society,208,834897
2012,education,208,834897
2012,technology/science,208,834897
2012,technology/science,208,834897
2012,technology/science,208,834897
2012,technology/science,208,834897
2012,personal/work,157,979094
2012,technology/science,157,979094
2012,culture,157,979094
2012,technology/science,157,979094
2012,technology/science,157,979094
2012,education,157,979094
2012,TED ,398,3270359
2012,culture,398,3270359
2012,environment/nature,398,3270359
2012,technology/science,398,3270359
2012,culture,398,3270359
2012,society,398,3270359
2012,personal/work,398,3270359
2012,TED ,130,490092
2012,society,130,490092
2012,society,130,490092
2012,education,130,490092
2012,society,130,490092
2012,society,79,661645
2012,society,79,661645
2012,personal/work,79,661645
2012,education,79,661645
2012,environment/nature,374,1144360
2012,environment/nature,374,1144360
2012,personal/work,374,1144360
2012,environment/nature,374,1144360
2012,society,374,1144360
2012,society,374,1144360
2012,environment/nature,374,1144360
2012,society,374,1144360
2012,environment/nature,374,1144360
2012,society,374,1144360
2012,environment/nature,374,1144360
2012,society,374,1144360
2012,education,374,1144360
2012,society,374,1144360
2012,society,374,1144360
2012,society,374,1144360
2012,environment/nature,374,1144360
2012,society,374,1144360
2012,society,374,1144360
2012,environment/nature,374,1144360
2012,culture,68,621547
2012,culture,68,621547
2012,society,68,621547
2012,environment/nature,68,621547
2012,society,257,2098639
2012,society,257,2098639
2012,personal/work,257,2098639
2012,society,257,2098639
2012,society,257,2098639
2012,TED ,208,2371897
2012,society,208,2371897
2012,culture,208,2371897
2012,culture,208,2371897
2012,society,208,2371897
2012,TED ,269,1447603
2012,culture,269,1447603
2012,personal/work,269,1447603
2012,society,269,1447603
2012,technology/science,269,1447603
2012,education,269,1447603
2012,TED ,59,166959
2012,personal/work,59,166959
2012,personal/work,59,166959
2012,technology/science,59,166959
2012,technology/science,59,166959
2012,technology/science,59,166959
2012,culture,128,1281099
2012,culture,128,1281099
2012,education,128,1281099
2012,culture,128,1281099
2012,technology/science,92,655406
2012,technology/science,92,655406
2012,technology/science,67,737937
2012,environment/nature,67,737937
2012,culture,67,737937
2012,environment/nature,67,737937
2012,technology/science,67,737937
2012,technology/science,67,737937
2012,environment/nature,67,737937
2012,technology/science,67,737937
2012,culture,67,737937
2012,personal/work,67,737937
2012,environment/nature,67,737937
2012,technology/science,67,737937
2012,technology/science,67,737937
2012,technology/science,67,737937
2012,personal/work,67,737937
2012,personal/work,240,4754217
2012,technology/science,240,4754217
2012,culture,240,4754217
2012,personal/work,240,4754217
2012,personal/work,240,4754217
2012,personal/work,240,4754217
2012,technology/science,240,4754217
2012,technology/science,240,4754217
2012,technology/science,240,4754217
2012,technology/science,151,1605113
2012,technology/science,151,1605113
2012,technology/science,151,1605113
2012,TED ,73,117756
2012,personal/work,73,117756
2012,education,73,117756
2012,culture,73,117756
2012,TED ,182,264684
2012,technology/science,182,264684
2012,technology/science,182,264684
2012,environment/nature,182,264684
2012,technology/science,182,264684
2012,technology/science,240,1995401
2012,personal/work,240,1995401
2012,technology/science,240,1995401
2012,culture,240,1995401
2012,personal/work,240,1995401
2012,personal/work,240,1995401
2012,personal/work,240,1995401
2012,personal/work,240,1995401
2012,technology/science,240,1995401
2012,personal/work,240,1995401
2012,society,240,1995401
2012,society,240,1995401
2012,society,240,1995401
2012,TED ,101,1183303
2012,society,101,1183303
2012,society,101,1183303
2012,personal/work,101,1183303
2012,education,101,1183303
2012,education,101,1183303
2012,culture,101,1183303
2012,society,101,1183303
2012,technology/science,101,1183303
2012,personal/work,213,4389731
2012,technology/science,213,4389731
2012,personal/work,213,4389731
2012,technology/science,213,4389731
2012,TED ,79,890283
2012,culture,79,890283
2012,technology/science,79,890283
2012,environment/nature,79,890283
2012,technology/science,79,890283
2012,personal/work,79,890283
2012,technology/science,79,890283
2012,technology/science,79,890283
2012,technology/science,79,890283
2012,technology/science,79,890283
2012,technology/science,79,890283
2012,technology/science,79,890283
2012,technology/science,79,890283
2012,technology/science,79,890283
2012,education,68,1128212
2012,culture,68,1128212
2012,personal/work,68,1128212
2012,technology/science,68,1128212
2012,technology/science,68,1128212
2012,TED ,196,271344
2012,technology/science,196,271344
2012,technology/science,196,271344
2012,technology/science,196,271344
2012,environment/nature,196,271344
2012,TED ,67,166835
2012,technology/science,67,166835
2012,environment/nature,67,166835
2012,technology/science,67,166835
2012,technology/science,67,166835
2012,environment/nature,67,166835
2012,society,67,166835
2012,environment/nature,67,166835
2012,society,67,166835
2012,education,67,166835
2012,society,67,166835
2012,technology/science,67,166835
2012,technology/science,67,166835
2012,environment/nature,67,166835
2012,environment/nature,67,166835
2012,technology/science,67,166835
2012,technology/science,85,872641
2012,technology/science,85,872641
2012,technology/science,85,872641
2012,environment/nature,85,872641
2012,technology/science,85,872641
2012,technology/science,85,872641
2012,environment/nature,85,872641
2012,technology/science,85,872641
2012,technology/science,85,872641
2012,technology/science,85,872641
2012,technology/science,85,872641
2012,society,85,872641
2012,technology/science,85,872641
2012,technology/science,85,872641
2012,technology/science,85,872641
2012,TED ,491,2138419
2012,technology/science,491,2138419
2012,technology/science,491,2138419
2012,environment/nature,491,2138419
2012,personal/work,491,2138419
2012,culture,491,2138419
2012,culture,76,640744
2012,technology/science,76,640744
2012,personal/work,76,640744
2012,personal/work,76,640744
2012,technology/science,108,493782
2012,TED ,108,493782
2012,technology/science,108,493782
2012,technology/science,108,493782
2012,technology/science,108,493782
2012,culture,253,9315931
2012,culture,253,9315931
2012,culture,253,9315931
2012,culture,253,9315931
2012,culture,253,9315931
2012,culture,253,9315931
2012,technology/science,253,9315931
2012,TED ,294,462242
2012,environment/nature,294,462242
2012,environment/nature,294,462242
2012,technology/science,294,462242
2012,technology/science,294,462242
2012,technology/science,294,462242
2012,environment/nature,294,462242
2012,society,294,462242
2012,environment/nature,294,462242
2012,society,56,359381
2012,society,56,359381
2012,TED ,56,359381
2012,culture,56,359381
2012,society,56,359381
2012,personal/work,56,359381
2012,personal/work,56,359381
2012,society,56,359381
2012,environment/nature,56,359381
2012,technology/science,56,359381
2012,personal/work,56,359381
2012,technology/science,56,359381
2012,technology/science,56,359381
2012,technology/science,56,359381
2012,technology/science,56,359381
2012,society,56,359381
2012,technology/science,56,359381
2012,culture,56,359381
2012,technology/science,56,359381
2012,technology/science,130,952095
2012,TED ,130,952095
2012,technology/science,130,952095
2012,technology/science,130,952095
2012,culture,130,952095
2012,education,130,952095
2012,education,130,952095
2012,education,130,952095
2012,education,130,952095
2012,technology/science,130,952095
2012,technology/science,79,587088
2012,TED ,79,587088
2012,technology/science,79,587088
2012,technology/science,79,587088
2012,technology/science,79,587088
2012,technology/science,79,587088
2012,TED ,38,638247
2012,personal/work,38,638247
2012,culture,38,638247
2012,technology/science,38,638247
2012,personal/work,38,638247
2012,technology/science,38,638247
2012,technology/science,38,638247
2012,culture,109,1383079
2012,culture,109,1383079
2012,culture,109,1383079
2012,technology/science,109,1383079
2012,technology/science,245,832407
2012,technology/science,245,832407
2012,TED ,245,832407
2012,technology/science,245,832407
2012,technology/science,245,832407
2012,technology/science,245,832407
2012,technology/science,245,832407
2012,technology/science,245,832407
2012,technology/science,245,832407
2012,personal/work,245,832407
2012,personal/work,245,832407
2012,technology/science,245,832407
2012,technology/science,245,832407
2012,technology/science,245,832407
2012,technology/science,245,832407
2012,society,245,832407
2012,society,245,832407
2012,technology/science,245,832407
2012,TED ,208,174326
2012,society,208,174326
2012,personal/work,208,174326
2012,society,208,174326
2012,society,456,1878242
2012,society,456,1878242
2012,society,456,1878242
2012,technology/science,456,1878242
2012,personal/work,456,1878242
2012,TED ,456,1878242
2012,technology/science,456,1878242
2012,environment/nature,456,1878242
2012,technology/science,456,1878242
2012,technology/science,456,1878242
2012,personal/work,456,1878242
2012,culture,456,1878242
2012,technology/science,456,1878242
2012,technology/science,456,1878242
2012,technology/science,456,1878242
2012,education,456,1878242
2012,education,456,1878242
2012,personal/work,456,1878242
2012,technology/science,456,1878242
2012,environment/nature,456,1878242
2012,technology/science,456,1878242
2012,technology/science,456,1878242
2012,personal/work,120,3886045
2012,environment/nature,120,3886045
2012,environment/nature,120,3886045
2012,technology/science,120,3886045
2012,environment/nature,120,3886045
2012,technology/science,120,3886045
2012,technology/science,120,3886045
2012,culture,120,3886045
2012,environment/nature,120,3886045
2012,society,120,3886045
2012,society,120,3886045
2012,society,120,3886045
2012,culture,378,3257749
2012,education,378,3257749
2012,education,378,3257749
2012,society,378,3257749
2012,environment/nature,104,940703
2012,TED ,104,940703
2012,society,104,940703
2012,society,104,940703
2012,society,104,940703
2012,society,104,940703
2012,environment/nature,104,940703
2012,education,104,940703
2012,society,104,940703
2012,society,104,940703
2012,environment/nature,104,940703
2012,society,104,940703
2012,society,104,940703
2012,society,104,940703
2012,environment/nature,104,940703
2012,society,63,1128896
2012,culture,63,1128896
2012,society,63,1128896
2012,culture,63,1128896
2012,society,138,572281
2012,TED ,138,572281
2012,society,138,572281
2012,personal/work,138,572281
2012,education,138,572281
2012,society,138,572281
2012,personal/work,138,572281
2012,personal/work,138,572281
2012,society,138,572281
2012,technology/science,138,572281
2012,technology/science,138,572281
2012,technology/science,138,572281
2012,technology/science,138,572281
2012,personal/work,138,572281
2012,environment/nature,138,572281
2012,technology/science,138,572281
2012,technology/science,138,572281
2012,technology/science,138,572281
2012,technology/science,138,572281
2012,technology/science,68,737230
2012,culture,68,737230
2012,technology/science,68,737230
2012,technology/science,216,979799
2012,technology/science,216,979799
2012,technology/science,216,979799
2012,technology/science,216,979799
2012,technology/science,216,979799
2012,technology/science,216,979799
2012,technology/science,216,979799
2012,technology/science,216,979799
2012,culture,75,765840
2012,education,75,765840
2012,culture,75,765840
2012,culture,75,765840
2012,culture,75,765840
2012,personal/work,75,765840
2012,education,75,765840
2012,technology/science,78,953825
2012,technology/science,78,953825
2012,technology/science,78,953825
2012,TED ,78,953825
2012,technology/science,78,953825
2012,technology/science,78,953825
2012,technology/science,78,953825
2012,personal/work,78,953825
2012,technology/science,78,953825
2012,technology/science,78,953825
2012,technology/science,78,953825
2012,education,78,953825
2012,education,78,953825
2012,society,78,953825
2012,society,78,953825
2012,society,78,953825
2012,technology/science,375,1466095
2012,technology/science,375,1466095
2012,TED ,375,1466095
2012,technology/science,375,1466095
2012,culture,375,1466095
2012,technology/science,375,1466095
2012,personal/work,375,1466095
2012,technology/science,375,1466095
2012,technology/science,375,1466095
2012,TED ,104,814297
2012,personal/work,104,814297
2012,education,104,814297
2012,technology/science,104,814297
2012,culture,104,814297
2012,TED ,159,298776
2012,technology/science,159,298776
2012,technology/science,159,298776
2012,culture,159,298776
2012,technology/science,159,298776
2012,TED ,308,3024826
2012,technology/science,308,3024826
2012,technology/science,308,3024826
2012,technology/science,308,3024826
2012,society,308,3024826
2012,personal/work,308,3024826
2012,society,76,641193
2012,personal/work,76,641193
2012,society,76,641193
2012,society,76,641193
2012,culture,76,641193
2012,society,76,641193
2012,society,76,641193
2012,society,76,641193
2012,society,76,641193
2012,society,76,641193
2012,society,76,641193
2012,society,76,641193
2012,culture,76,641193
2012,society,186,1721411
2012,culture,186,1721411
2012,technology/science,186,1721411
2012,technology/science,186,1721411
2012,technology/science,186,1721411
2012,technology/science,186,1721411
2012,technology/science,186,1721411
2012,personal/work,186,1721411
2012,technology/science,186,1721411
2012,technology/science,186,1721411
2012,technology/science,104,1054590
2012,technology/science,104,1054590
2012,education,104,1054590
2012,technology/science,104,1054590
2012,TED ,61,703243
2012,environment/nature,61,703243
2012,technology/science,61,703243
2012,technology/science,61,703243
2012,technology/science,61,703243
2012,environment/nature,61,703243
2012,technology/science,61,703243
2012,culture,61,703243
2012,environment/nature,61,703243
2012,technology/science,61,703243
2012,technology/science,61,703243
2012,technology/science,61,703243
2012,education,61,703243
2012,society,61,703243
2012,technology/science,61,703243
2012,technology/science,61,703243
2012,environment/nature,61,703243
2012,culture,61,703243
2012,technology/science,61,703243
2012,environment/nature,61,703243
2012,technology/science,63,721905
2012,technology/science,63,721905
2012,technology/science,63,721905
2012,TED ,63,721905
2012,technology/science,63,721905
2012,technology/science,63,721905
2012,technology/science,63,721905
2012,technology/science,63,721905
2012,technology/science,63,721905
2012,technology/science,63,721905
2012,technology/science,63,721905
2012,technology/science,63,721905
2012,technology/science,63,721905
2012,technology/science,63,721905
2012,technology/science,63,721905
2012,TED ,158,881361
2012,personal/work,158,881361
2012,technology/science,158,881361
2012,technology/science,158,881361
2012,education,158,881361
2012,education,150,1057964
2012,technology/science,150,1057964
2012,education,150,1057964
2012,personal/work,150,1057964
2012,technology/science,150,1057964
2012,personal/work,150,1057964
2012,technology/science,150,1057964
2012,technology/science,150,1057964
2012,personal/work,150,1057964
2012,society,150,1057964
2012,society,150,1057964
2012,society,150,1057964
2012,personal/work,150,1057964
2012,education,150,1057964
2012,personal/work,150,1057964
2012,society,150,1057964
2012,personal/work,150,1057964
2012,education,150,1057964
2012,society,87,722536
2012,TED ,87,722536
2012,culture,87,722536
2012,society,87,722536
2012,culture,87,722536
2012,environment/nature,87,722536
2012,personal/work,87,722536
2012,environment/nature,87,722536
2012,society,87,722536
2012,technology/science,87,722536
2012,society,87,722536
2012,technology/science,109,1778974
2012,personal/work,109,1778974
2012,technology/science,109,1778974
2012,education,109,1778974
2012,technology/science,109,1778974
2012,technology/science,109,1778974
2012,technology/science,109,1778974
2012,personal/work,156,1009356
2012,technology/science,156,1009356
2012,technology/science,156,1009356
2012,personal/work,254,3247799
2012,personal/work,254,3247799
2012,technology/science,254,3247799
2012,technology/science,254,3247799
2012,environment/nature,309,2364799
2012,technology/science,309,2364799
2012,technology/science,309,2364799
2012,environment/nature,309,2364799
2012,technology/science,309,2364799
2012,education,309,2364799
2012,technology/science,309,2364799
2012,technology/science,309,2364799
2012,technology/science,309,2364799
2012,technology/science,309,2364799
2012,technology/science,309,2364799
2012,personal/work,309,2364799
2012,technology/science,309,2364799
2012,technology/science,309,2364799
2012,technology/science,211,1280380
2012,TED ,211,1280380
2012,technology/science,211,1280380
2012,personal/work,211,1280380
2012,technology/science,211,1280380
2012,technology/science,211,1280380
2012,technology/science,211,1280380
2012,personal/work,211,1280380
2012,technology/science,211,1280380
2012,technology/science,211,1280380
2012,technology/science,211,1280380
2012,technology/science,211,1280380
2012,personal/work,211,1280380
2012,technology/science,211,1280380
2012,technology/science,211,1280380
2012,personal/work,211,1280380
2012,technology/science,211,1280380
2012,technology/science,211,1280380
2012,technology/science,211,1280380
2012,technology/science,211,1280380
2012,personal/work,211,1280380
2012,TED ,56,811778
2012,culture,56,811778
2012,culture,56,811778
2012,technology/science,56,811778
2012,personal/work,56,811778
2012,culture,56,811778
2012,personal/work,56,811778
2012,technology/science,56,811778
2012,TED ,102,841128
2012,TED ,102,841128
2012,technology/science,102,841128
2012,environment/nature,102,841128
2012,technology/science,102,841128
2012,TED ,211,3346345
2012,culture,211,3346345
2012,culture,211,3346345
2012,culture,211,3346345
2012,technology/science,554,6141140
2012,personal/work,554,6141140
2012,technology/science,554,6141140
2012,technology/science,554,6141140
2012,culture,554,6141140
2012,technology/science,554,6141140
2012,personal/work,554,6141140
2012,technology/science,554,6141140
2012,technology/science,554,6141140
2012,technology/science,554,6141140
2012,personal/work,554,6141140
2012,technology/science,554,6141140
2012,personal/work,554,6141140
2012,personal/work,554,6141140
2012,technology/science,554,6141140
2012,technology/science,554,6141140
2012,technology/science,554,6141140
2012,technology/science,554,6141140
2012,personal/work,554,6141140
2012,technology/science,554,6141140
2012,culture,554,6141140
2012,technology/science,554,6141140
2012,technology/science,198,736224
2012,society,198,736224
2012,society,198,736224
2012,environment/nature,198,736224
2012,technology/science,198,736224
2012,technology/science,198,736224
2012,environment/nature,198,736224
2012,technology/science,198,736224
2012,technology/science,198,736224
2012,technology/science,198,736224
2012,technology/science,198,736224
2012,technology/science,198,736224
2012,technology/science,198,736224
2012,technology/science,198,736224
2012,technology/science,198,736224
2012,technology/science,198,736224
2012,environment/nature,198,736224
2012,technology/science,198,736224
2012,technology/science,198,736224
2012,technology/science,198,736224
2012,TED ,108,731620
2012,technology/science,108,731620
2012,technology/science,108,731620
2012,technology/science,108,731620
2012,technology/science,108,731620
2012,technology/science,458,1217317
2012,technology/science,458,1217317
2012,technology/science,458,1217317
2012,technology/science,458,1217317
2012,technology/science,458,1217317
2012,technology/science,458,1217317
2012,technology/science,458,1217317
2012,technology/science,458,1217317
2012,technology/science,458,1217317
2012,technology/science,458,1217317
2012,technology/science,458,1217317
2012,personal/work,48,669088
2012,culture,48,669088
2012,technology/science,48,669088
2012,TED ,165,729428
2012,technology/science,165,729428
2012,society,165,729428
2012,society,165,729428
2012,society,165,729428
2012,TED ,45,729993
2012,culture,45,729993
2012,society,45,729993
2012,education,45,729993
2012,personal/work,45,729993
2012,technology/science,45,729993
2012,personal/work,45,729993
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,education,197,990712
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,technology/science,197,990712
2012,technology/science,138,509747
2012,technology/science,138,509747
2012,society,138,509747
2012,society,138,509747
2012,society,138,509747
2012,TED ,89,850833
2012,personal/work,89,850833
2012,society,89,850833
2012,personal/work,89,850833
2012,personal/work,89,850833
2012,society,89,850833
2012,culture,140,2623011
2012,society,140,2623011
2012,society,140,2623011
2012,personal/work,140,2623011
2012,society,140,2623011
2012,technology/science,140,2623011
2012,technology/science,140,2623011
2012,personal/work,140,2623011
2012,technology/science,140,2623011
2012,education,140,2623011
2012,technology/science,140,2623011
2012,technology/science,140,2623011
2012,technology/science,140,2623011
2012,technology/science,140,2623011
2012,technology/science,140,2623011
2012,technology/science,140,2623011
2012,technology/science,140,2623011
2012,personal/work,277,2468887
2012,culture,277,2468887
2012,technology/science,277,2468887
2012,technology/science,277,2468887
2012,culture,277,2468887
2012,education,277,2468887
2012,culture,277,2468887
2012,technology/science,277,2468887
2012,personal/work,277,2468887
2012,technology/science,277,2468887
2012,TED ,66,1184933
2012,technology/science,66,1184933
2012,technology/science,66,1184933
2012,education,66,1184933
2012,technology/science,66,1184933
2012,technology/science,66,1184933
2012,TED ,67,585351
2012,technology/science,67,585351
2012,technology/science,67,585351
2012,personal/work,203,721266
2012,technology/science,203,721266
2012,technology/science,203,721266
2012,technology/science,203,721266
2012,culture,203,721266
2012,technology/science,203,721266
2012,technology/science,203,721266
2012,technology/science,203,721266
2012,technology/science,227,1619108
2012,technology/science,227,1619108
2012,technology/science,227,1619108
2012,technology/science,227,1619108
2012,culture,135,1191702
2012,culture,135,1191702
2012,education,135,1191702
2012,personal/work,135,1191702
2012,education,404,4039820
2012,technology/science,404,4039820
2012,technology/science,404,4039820
2012,technology/science,404,4039820
2012,technology/science,131,863507
2012,technology/science,131,863507
2012,environment/nature,131,863507
2012,technology/science,131,863507
2012,technology/science,131,863507
2012,technology/science,131,863507
2012,technology/science,131,863507
2012,environment/nature,89,687263
2012,TED ,89,687263
2012,personal/work,89,687263
2012,culture,89,687263
2012,environment/nature,89,687263
2012,environment/nature,89,687263
2012,technology/science,89,687263
2012,environment/nature,89,687263
2012,technology/science,89,687263
2012,environment/nature,89,687263
2012,technology/science,89,687263
2012,environment/nature,89,687263
2012,technology/science,89,687263
2012,society,89,687263
2012,environment/nature,89,687263
2012,environment/nature,89,687263
2012,environment/nature,89,687263
2012,society,89,687263
2012,society,89,687263
2012,technology/science,89,687263
2012,TED ,43,144044
2012,culture,43,144044
2012,personal/work,43,144044
2012,technology/science,43,144044
2012,personal/work,43,144044
2012,technology/science,43,144044
2012,personal/work,43,144044
2012,technology/science,43,144044
2012,technology/science,43,144044
2012,technology/science,463,1423930
2012,technology/science,463,1423930
2012,technology/science,463,1423930
2012,technology/science,463,1423930
2012,culture,463,1423930
2012,technology/science,463,1423930
2012,TED ,168,1112964
2012,personal/work,168,1112964
2012,education,168,1112964
2012,environment/nature,168,1112964
2012,environment/nature,168,1112964
2012,technology/science,473,2302206
2012,technology/science,473,2302206
2012,technology/science,473,2302206
2012,education,473,2302206
2012,technology/science,473,2302206
2012,technology/science,64,767285
2012,culture,64,767285
2012,technology/science,64,767285
2012,personal/work,64,767285
2012,society,64,767285
2012,personal/work,64,767285
2012,TED ,117,3600582
2012,culture,117,3600582
2012,personal/work,117,3600582
2012,personal/work,117,3600582
2012,culture,117,3600582
2012,TED ,148,353350
2012,society,148,353350
2012,society,148,353350
2012,society,148,353350
2012,environment/nature,148,353350
2012,society,148,353350
2012,society,148,353350
2012,culture,148,353350
2012,personal/work,148,353350
2012,technology/science,148,353350
2012,personal/work,148,353350
2012,technology/science,148,353350
2012,technology/science,148,353350
2012,environment/nature,148,353350
2012,technology/science,148,353350
2012,technology/science,148,353350
2012,technology/science,148,353350
2012,TED ,203,1145261
2012,personal/work,203,1145261
2012,technology/science,203,1145261
2012,technology/science,203,1145261
2012,technology/science,203,1145261
2012,technology/science,203,1145261
2012,technology/science,203,1145261
2012,personal/work,466,3167353
2012,personal/work,466,3167353
2012,personal/work,466,3167353
2012,TED ,231,1065331
2012,technology/science,231,1065331
2012,personal/work,231,1065331
2012,technology/science,231,1065331
2012,technology/science,231,1065331
2012,personal/work,231,1065331
2012,technology/science,231,1065331
2012,technology/science,231,1065331
2012,technology/science,231,1065331
2012,technology/science,231,1065331
2012,technology/science,231,1065331
2012,education,231,1065331
2012,personal/work,231,1065331
2012,technology/science,231,1065331
2012,technology/science,231,1065331
2012,personal/work,231,1065331
2012,technology/science,231,1065331
2012,technology/science,231,1065331
2012,technology/science,231,1065331
2012,personal/work,231,1065331
2012,technology/science,231,1065331
2012,culture,203,1206351
2012,environment/nature,203,1206351
2012,personal/work,203,1206351
2012,technology/science,203,1206351
2012,environment/nature,203,1206351
2012,environment/nature,203,1206351
2012,technology/science,203,1206351
2012,culture,223,1356163
2012,personal/work,223,1356163
2012,technology/science,526,2586606
2012,personal/work,526,2586606
2012,technology/science,526,2586606
2012,technology/science,526,2586606
2012,TED ,75,582161
2012,culture,75,582161
2012,education,75,582161
2012,technology/science,75,582161
2012,technology/science,170,640604
2012,technology/science,170,640604
2012,culture,170,640604
2012,technology/science,170,640604
2012,technology/science,170,640604
2012,technology/science,170,640604
2012,technology/science,170,640604
2012,TED ,82,805880
2012,personal/work,82,805880
2012,culture,82,805880
2012,technology/science,82,805880
2012,environment/nature,82,805880
2012,environment/nature,82,805880
2012,culture,439,10167161
2012,personal/work,439,10167161
2012,technology/science,439,10167161
2012,personal/work,439,10167161
2012,TED ,91,1024653
2012,technology/science,91,1024653
2012,technology/science,91,1024653
2012,technology/science,91,1024653
2012,culture,98,1952381
2012,personal/work,98,1952381
2012,culture,98,1952381
2012,culture,98,1952381
2012,culture,98,1952381
2012,education,98,1952381
